stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,zone_id,level_id,stop_timezone,platform_code,wheelchair_boarding,stop_code,stop_url,stop_desc
mxa_T06_03_STP_09,Calle Pablo Valdez,20.674480,-103.277340,,,,,,,,,,
mxa_T06_03_STP_16,Calle Esteban Alatorre,20.672530,-103.294380,,,,,,,,,,
mxa_T06_03_STP_18,Guelatao,20.674210,-103.301510,,,,,,,,,,
mxa_T06_03_STP_19,Pánfilo Pérez,20.675170,-103.304510,,,,,,,,,,
mxa_T06_03_STP_20,Francisco Gonzalez Bocanegra,20.675980,-103.307220,,,,,,,,,,
mxa_T06_03_STP_21,Ignacio Machain,20.676790,-103.309950,,,,,,,,,,
mxa_T06_03_STP_25,Pedro Celestino Negrete,20.679590,-103.319180,,,,,,,,,,
mxa_T06_03_STP_26,Porfiro Díaz,20.680110,-103.320890,,,,,,,,,,
mxa_T06_03_STP_27,Ramón Morales,20.680800,-103.323090,,,,,,,,,,
mxa_T06_03_STP_28,Aquiles Serdán,20.680790,-103.325940,,,,,,,,,,
mxa_T06_03_STP_36,Jesús Gonzalez Ortega,20.681840,-103.350710,,,,,,,,,,
mxa_T06_03_STP_37,Calle Pedro Loza,20.681840,-103.348610,,,,,,,,,,
mxa_T06_03_STP_38,Liceo,20.681860,-103.346930,,,,,,,,,,
mxa_T06_03_STP_39,Belén,20.681880,-103.345460,,,,,,,,,,
mxa_T06_03_STP_41,Calle Pablo Valdez,20.682030,-103.336830,,,,,,,,,,
mxa_T06_03_STP_42,Manuel Doblado,20.681980,-103.331580,,,,,,,,,,
mxa_T06_03_STP_44,Av. Belisario Domínguez,20.681710,-103.327660,,,,,,,,,,
mxa_T06_03_STP_47,Pedro Celestino Negrete,20.680630,-103.319330,,,,,,,,,,
mxa_T06_03_STP_49,Rita Pérez de Moreno,20.679210,-103.314650,,,,,,,,,,
mxa_T06_03_STP_50,Basilio Badillo,20.678690,-103.312910,,,,,,,,,,
mxa_T06_03_STP_52,Francisco Gonzalez Bocanegra,20.677030,-103.307340,,,,,,,,,,
mxa_T06_03_STP_55,Felipe Ángles,20.675460,-103.302120,,,,,,,,,,
mxa_T06_03_STP_58,Av. Plutarco Elías Calles,20.673910,-103.296030,,,,,,,,,,
mxa_T06_03_STP_63,Demóstenes,20.673780,-103.287970,,,,,,,,,,
mxa_T06_03_STP_69,Dinar,20.675100,-103.274260,,,,,,,,,,
mxa_T07C01_STP_01,Eucalipto,20.763260,-103.363420,,,,,,,,,,
mxa_T07C01_STP_02,Eucalipto,20.763790,-103.365610,,,,,,,,,,
mxa_T07C01_STP_03,Crisantemos,20.761310,-103.366760,,,,,,,,,,
mxa_T07C01_STP_04,Calle Calzada del Vergel,20.759120,-103.367290,,,,,,,,,,
mxa_T07C01_STP_06,Calle Calzada del Vergel,20.757120,-103.367700,,,,,,,,,,
mxa_T07C01_STP_07,Cabañas,20.756700,-103.366730,,,,,,,,,,
mxa_T07C01_STP_08,Sembradores,20.755350,-103.364340,,,,,,,,,,
mxa_T07C01_STP_09,Sembradores,20.755240,-103.363890,,,,,,,,,,
mxa_T07C01_STP_10,Sembradores,20.753700,-103.363820,,,,,,,,,,
mxa_T07C01_STP_102,Avenida Enrique Díaz de León Sur,20.661620,-103.360750,,,,,,,,,,
mxa_T07C01_STP_11,Tabachines,20.753280,-103.363130,,,,,,,,,,
mxa_T07C01_STP_110,Avenida Enrique Díaz de León Norte,20.679890,-103.359210,,,,,,,,,,
mxa_T07C01_STP_111,Avenida Enrique Díaz de León Norte,20.683730,-103.359090,,,,,,,,,,
mxa_T07C01_STP_112,Avenida Enrique Díaz de León Norte,20.686660,-103.359010,,,,,,,,,,
mxa_T07C01_STP_113,Avenida Enrique Díaz de León Norte,20.689570,-103.358840,,,,,,,,,,
mxa_T07C01_STP_114,Avenida de los Maestros,20.693130,-103.358390,,,,,,,,,,
mxa_T07C01_STP_115,Tepic,20.696110,-103.358100,,,,,,,,,,
mxa_T07C01_STP_116,Avenida Enrique Díaz de León Norte,20.698590,-103.357870,,,,,,,,,,
mxa_T07C01_STP_117,Avenida Enrique Díaz de León Norte,20.700730,-103.357540,,,,,,,,,,
mxa_T07C01_STP_12,Tabachines,20.753030,-103.362520,,,,,,,,,,
mxa_T07C01_STP_125,Avenida Enrique Díaz de León,20.717760,-103.361300,,,,,,,,,,
mxa_T07C01_STP_126,5 de Mayo,20.719350,-103.361170,,,,,,,,,,
mxa_T07C01_STP_127,Avenida Munguia,20.720530,-103.361070,,,,,,,,,,
mxa_T07C01_STP_129,Calle Aldama,20.723070,-103.363630,,,,,,,,,,
mxa_T07C01_STP_13,Curtidores,20.752140,-103.362750,,,,,,,,,,
mxa_T07C01_STP_130,Calzada Constituyentes,20.724860,-103.366120,,,,,,,,,,
mxa_T07C01_STP_131,Calzada Constituyentes,20.726960,-103.367610,,,,,,,,,,
mxa_T07C01_STP_133,Avenida Manuel M. Dieguez,20.730640,-103.367360,,,,,,,,,,
mxa_T07C01_STP_135,Avenida Obreros de Cananea,20.730050,-103.363410,,,,,,,,,,
mxa_T07C01_STP_14,Calle Francisco I. Madero,20.750340,-103.363450,,,,,,,,,,
mxa_T07C01_STP_140,Avenida de los Tabachines,20.739240,-103.362270,,,,,,,,,,
mxa_T07C01_STP_141,Avenida de los Tabachines,20.740620,-103.364470,,,,,,,,,,
mxa_T07C01_STP_142,Calle Paseo de las Araucarias,20.741520,-103.364710,,,,,,,,,,
mxa_T07C01_STP_143,Calle Paseo de las Araucarias,20.743210,-103.364470,,,,,,,,,,
mxa_T07C01_STP_144,Calle Pipila,20.746670,-103.364910,,,,,,,,,,
mxa_T07C01_STP_145,Calle Francisco I. Madero,20.748510,-103.364050,,,,,,,,,,
mxa_T07C01_STP_147,Calle Francisco I. Madero,20.751850,-103.362740,,,,,,,,,,
mxa_T07C01_STP_148,Calle Carpinteros,20.752800,-103.362370,,,,,,,,,,
mxa_T07C01_STP_149,Tabachines,20.753290,-103.362890,,,,,,,,,,
mxa_T07C01_STP_150,Tabachines,20.753730,-103.364110,,,,,,,,,,
mxa_T07C01_STP_151,Piscadores,20.756630,-103.366040,,,,,,,,,,
mxa_T07C01_STP_152,Calle Calzada del Vergel,20.757040,-103.367470,,,,,,,,,,
mxa_T07C01_STP_153,Calle Calzada del Vergel,20.758000,-103.367420,,,,,,,,,,
mxa_T07C01_STP_154,Crisantemos,20.761100,-103.366770,,,,,,,,,,
mxa_T07C01_STP_155,Eucalipto,20.763390,-103.366690,,,,,,,,,,
mxa_T07C01_STP_156,Eucalipto,20.763140,-103.364400,,,,,,,,,,
mxa_T07C01_STP_157,Eucalipto,20.763150,-103.363380,,,,,,,,,,
mxa_T07C01_STP_16,Calle Iturbide,20.745820,-103.365530,,,,,,,,,,
mxa_T07C01_STP_17,Rizo Ayala,20.744310,-103.363820,,,,,,,,,,
mxa_T07C01_STP_18,Calle Paseo de las Araucarias,20.743590,-103.364380,,,,,,,,,,
mxa_T07C01_STP_19,Paseo de Los Colorines,20.741770,-103.364880,,,,,,,,,,
mxa_T07C01_STP_20,Calle Paseo de las Araucarias,20.740730,-103.364700,,,,,,,,,,
mxa_T07C01_STP_21,Avenida de los Tabachines,20.739080,-103.362480,,,,,,,,,,
mxa_T07C01_STP_23,Salvador Gonzalez,20.734620,-103.361550,,,,,,,,,,
mxa_T07C01_STP_24,Calle Rafael Vega Sánchez,20.728610,-103.363610,,,,,,,,,,
mxa_T07C01_STP_25,Calle General Salvador Gonzalez,20.726830,-103.363950,,,,,,,,,,
mxa_T07C01_STP_26,Calle General Salvador Gonzalez,20.723760,-103.364530,,,,,,,,,,
mxa_T07C01_STP_27,Calle Aldama,20.723060,-103.364010,,,,,,,,,,
mxa_T07C01_STP_28,Calle Manzano Briseño,20.721260,-103.363480,,,,,,,,,,
mxa_T07C01_STP_29,Avenida Atemajac,20.720670,-103.361450,,,,,,,,,,
mxa_T07C01_STP_30,Avenida Enrique Díaz de León,20.719360,-103.361340,,,,,,,,,,
mxa_T07C01_STP_31,Avenida Enrique Díaz de León,20.716650,-103.361590,,,,,,,,,,
mxa_T07C01_STP_32,Lomas del Mar,20.713980,-103.361440,,,,,,,,,,
mxa_T07C01_STP_37,Avenida Enrique Díaz de León Norte,20.699160,-103.357970,,,,,,,,,,
mxa_T07C01_STP_38,Avenida Enrique Díaz de León Norte,20.696410,-103.358240,,,,,,,,,,
mxa_T07C01_STP_39,Avenida Enrique Díaz de León Norte,20.693560,-103.358530,,,,,,,,,,
mxa_T07C01_STP_40,Avenida Enrique Díaz de León Norte,20.688900,-103.359070,,,,,,,,,,
mxa_T07C01_STP_41,Avenida Enrique Díaz de León Norte,20.686540,-103.359180,,,,,,,,,,
mxa_T07C01_STP_42,Avenida Enrique Díaz de León Norte,20.678250,-103.359440,,,,,,,,,,
mxa_T07C01_STP_51,Mezquite,20.653680,-103.371790,,,,,,,,,,
mxa_T07C01_STP_53,San Salvador,20.650290,-103.372940,,,,,,,,,,
mxa_T07C01_STP_54,San Salvador,20.649780,-103.371990,,,,,,,,,,
mxa_T07C01_STP_55,Perú,20.647900,-103.371270,,,,,,,,,,
mxa_T07C01_STP_56,Carabelas,20.647300,-103.372830,,,,,,,,,,
mxa_T07C01_STP_57,Calle Reyes Catolicos,20.645230,-103.374660,,,,,,,,,,
mxa_T07C01_STP_59,Calle Isla Indias,20.642010,-103.377500,,,,,,,,,,
mxa_T07C01_STP_60,Calle Isla Indias,20.639320,-103.378300,,,,,,,,,,
mxa_T07C01_STP_61,Isla Raza,20.632420,-103.381130,,,,,,,,,,
mxa_T07C01_STP_66,Avenida de los Ahuehuetes,20.620260,-103.389220,,,,,,,,,,
mxa_T07C01_STP_67,Calle Ciclamor,20.618940,-103.386950,,,,,,,,,,
mxa_T07C01_STP_68,Juan Jimenez Mendez,20.616570,-103.382920,,,,,,,,,,
mxa_T07C01_STP_69,Guillermo Baca,20.615960,-103.381890,,,,,,,,,,
mxa_T07C01_STP_70,Andrés Tamayo,20.609080,-103.377720,,,,,,,,,,
mxa_T07C01_STP_71,Andrés Tamayo,20.609380,-103.378070,,,,,,,,,,
mxa_T07C01_STP_72,Andrés Tamayo,20.609840,-103.379850,,,,,,,,,,
mxa_T07C01_STP_73,Andrés Tamayo,20.610020,-103.381090,,,,,,,,,,
mxa_T07C01_STP_74,Miguel de Ávila,20.611520,-103.381270,,,,,,,,,,
mxa_T07C01_STP_75,Miguel de Ávila,20.612000,-103.381960,,,,,,,,,,
mxa_T07C01_STP_76,Miguel Bravo,20.613890,-103.381580,,,,,,,,,,
mxa_T07C01_STP_78,Juan Jimenez Mendez,20.616050,-103.381630,,,,,,,,,,
mxa_T07C01_STP_79,Manuel Trillo,20.617760,-103.384430,,,,,,,,,,
mxa_T07C01_STP_80,Calle Jose Marquez,20.618400,-103.385540,,,,,,,,,,
mxa_T07C01_STP_81,Avenida de los Ahuehuetes,20.619470,-103.387360,,,,,,,,,,
mxa_T07C01_STP_85,18 de Marzo,20.638410,-103.376590,,,,,,,,,,
mxa_T07C01_STP_86,Avenida Cristóbal Colón,20.642310,-103.373260,,,,,,,,,,
mxa_T07C01_STP_87,Avenida Fray Andrés de Urdaneta,20.643140,-103.373890,,,,,,,,,,
mxa_T07C01_STP_88,Calle Reyes Catolicos,20.644070,-103.373730,,,,,,,,,,
mxa_T07C01_STP_89,Carabelas,20.646050,-103.372000,,,,,,,,,,
mxa_T07C01_STP_90,Calle Bolivia,20.647560,-103.370750,,,,,,,,,,
mxa_T07C01_STP_91,San Salvador,20.649260,-103.370850,,,,,,,,,,
mxa_T07C01_STP_92,Avenida Cruz del Sur,20.650820,-103.373710,,,,,,,,,,
mxa_T07C01_STP_93,Avenida Cruz del Sur,20.652730,-103.372420,,,,,,,,,,
mxa_T07C01_STP_94,Calzada Lázaro Cárdenas,20.653520,-103.372200,,,,,,,,,,
mxa_T07C01_STP_95,Pelicano,20.655040,-103.373050,,,,,,,,,,
mxa_T07C01_STP_96,Durazno,20.656040,-103.372640,,,,,,,,,,
mxa_T07C01_STP_99,Calle Roble,20.658540,-103.368260,,,,,,,,,,
mxa_T07C04_STP_01,Crisantemo,20.599330,-103.390280,,,,,,,,,,
mxa_T07C04_STP_02,Santuario Mártires de Cristo Rey,20.612820,-103.395730,,,,,,,,,,
mxa_T07C04_STP_07,Avenida Tabachines,20.620560,-103.405040,,,,,,,,,,
mxa_T07C04_STP_08,Avenida Tabachines,20.622960,-103.403500,,,,,,,,,,
mxa_T07C04_STP_09,Avenida Tabachines,20.625590,-103.402810,,,,,,,,,,
mxa_T07C04_STP_10,Avenida Patria,20.628250,-103.402090,,,,,,,,,,
mxa_T07C04_STP_103,Río Verde,20.625730,-103.402990,,,,,,,,,,
mxa_T07C04_STP_104,Avenida Tabachines,20.622720,-103.403790,,,,,,,,,,
mxa_T07C04_STP_105,Los Pinitos,20.620760,-103.405030,,,,,,,,,,
mxa_T07C04_STP_106,Avenida Tabachines,20.620670,-103.407160,,,,,,,,,,
mxa_T07C04_STP_12,Avenida Jaime Torres Bodet,20.624350,-103.396170,,,,,,,,,,
mxa_T07C04_STP_14,Avenida Jaime Torres Bodet,20.622930,-103.393750,,,,,,,,,,
mxa_T07C04_STP_16,Calle Isla Zanzibar,20.623650,-103.391940,,,,,,,,,,
mxa_T07C04_STP_22,Avenida Isla Gomera,20.633070,-103.392160,,,,,,,,,,
mxa_T07C04_STP_25,Avenida Isla Gomera,20.636640,-103.391520,,,,,,,,,,
mxa_T07C04_STP_26,Avenida Isla Pantenaria,20.637270,-103.393090,,,,,,,,,,
mxa_T07C04_STP_27,Avenida Cruz del Sur,20.637620,-103.394500,,,,,,,,,,
mxa_T07C04_STP_28,Avenida Rosario Castellanos,20.639520,-103.391540,,,,,,,,,,
mxa_T07C04_STP_29,Avenida Lapizlázuli,20.640910,-103.389770,,,,,,,,,,
mxa_T07C04_STP_31,Avenida Cruz del Sur,20.645250,-103.382830,,,,,,,,,,
mxa_T07C04_STP_32,Avenida Cruz del Sur,20.646520,-103.380170,,,,,,,,,,
mxa_T07C04_STP_34,Avenida del Mercado,20.651800,-103.380550,,,,,,,,,,
mxa_T07C04_STP_35,Avenida del Mercado,20.653970,-103.380470,,,,,,,,,,
mxa_T07C04_STP_43,Calle Fresno,20.656890,-103.369170,,,,,,,,,,
mxa_T07C04_STP_48,Colonia Americana,20.671400,-103.359270,,,,,,,,,,
mxa_T07C04_STP_56,Calle Santa Mónica,20.679580,-103.348840,,,,,,,,,,
mxa_T07C04_STP_57,Calle San Felipe,20.679520,-103.350270,,,,,,,,,,
mxa_T07C04_STP_69,Calle Pino,20.656320,-103.370190,,,,,,,,,,
mxa_T07C04_STP_70,Calle Pino,20.657020,-103.372060,,,,,,,,,,
mxa_T07C04_STP_71,Calle Pino,20.657770,-103.374050,,,,,,,,,,
mxa_T07C04_STP_74,Calle Pino,20.659030,-103.377350,,,,,,,,,,
mxa_T07C04_STP_75,Pelicano,20.657770,-103.378630,,,,,,,,,,
mxa_T07C04_STP_76,Calle Piña,20.657270,-103.378840,,,,,,,,,,
mxa_T07C04_STP_78,Avenida del Mercado,20.656470,-103.380470,,,,,,,,,,
mxa_T07C04_STP_79,Avenida del Mercado,20.654480,-103.380660,,,,,,,,,,
mxa_T07C04_STP_88,Avenida Isla Pantenaria,20.637470,-103.394600,,,,,,,,,,
mxa_T07C04_STP_91,Avenida Isla Gomera,20.634120,-103.392070,,,,,,,,,,
mxa_T07C04_STP_95,Avenida Jesús Reyes Heroles,20.628590,-103.390970,,,,,,,,,,
mxa_T07C04_STP_97,Calle Isla Zanzibar,20.625090,-103.391710,,,,,,,,,,
mxa_T07_STP_01,Agua Prieta,20.747850,-103.349590,,,,,,,,,,
mxa_T07_STP_02,Calle Abel Salgado Velasco,20.747680,-103.348140,,,,,,,,,,
mxa_T07_STP_03,Calle Abel Salgado Velasco,20.745840,-103.347060,,,,,,,,,,
mxa_T07_STP_04,Piedra Bola,20.744770,-103.348420,,,,,,,,,,
mxa_T07_STP_05,Brillante,20.744690,-103.349980,,,,,,,,,,
mxa_T07_STP_06,Brillante,20.745060,-103.351420,,,,,,,,,,
mxa_T07_STP_08,Rubi,20.744760,-103.353890,,,,,,,,,,
mxa_T07_STP_104,Av. Cristobal Colón Norte,20.605360,-103.399580,,,,,,,,,,
mxa_T07_STP_108,Santuario Mártires de Cristo Rey,20.612880,-103.395770,,,,,,,,,,
mxa_T07_STP_113,Avenida del Tesoro,20.620180,-103.407220,,,,,,,,,,
mxa_T07_STP_118,Avenida Tabachines,20.630360,-103.401500,,,,,,,,,,
mxa_T07_STP_119,Avenida Tabachines,20.633190,-103.400790,,,,,,,,,,
mxa_T07_STP_122,Avenida Cruz del Sur,20.637510,-103.394930,,,,,,,,,,
mxa_T07_STP_128,Avenida Cruz del Sur,20.647550,-103.378080,,,,,,,,,,
mxa_T07_STP_129,Avenida Cruz del Sur,20.648790,-103.376190,,,,,,,,,,
mxa_T07_STP_130,San Salvador,20.650800,-103.373940,,,,,,,,,,
mxa_T07_STP_134,Durazno,20.657790,-103.371900,,,,,,,,,,
mxa_T07_STP_135,Calle Ciprés,20.659400,-103.370260,,,,,,,,,,
mxa_T07_STP_136,Encino,20.658220,-103.367130,,,,,,,,,,
mxa_T07_STP_137,Calle Ciprés,20.657450,-103.365130,,,,,,,,,,
mxa_T07_STP_138,Avenida Enrique Díaz de León,20.657560,-103.362480,,,,,,,,,,
mxa_T07_STP_143,Colonia Americana,20.671450,-103.359290,,,,,,,,,,
mxa_T07_STP_155,Avenida Manuel Ávila Camacho,20.702450,-103.359470,,,,,,,,,,
mxa_T07_STP_156,Avenida Manuel Ávila Camacho,20.703710,-103.361470,,,,,,,,,,
mxa_T07_STP_157,Via Libera,20.704940,-103.363340,,,,,,,,,,
mxa_T07_STP_158,La Soledad,20.706130,-103.362960,,,,,,,,,,
mxa_T07_STP_162,Avenida Zoquipan,20.716800,-103.363830,,,,,,,,,,
mxa_T07_STP_163,Avenida Zoquipan,20.717030,-103.365600,,,,,,,,,,
mxa_T07_STP_164,Avenida Zoquipan,20.718130,-103.369770,,,,,,,,,,
mxa_T07_STP_168,Avenida Manuel M. Dieguez,20.728870,-103.367700,,,,,,,,,,
mxa_T07_STP_169,Avenida Manuel M. Dieguez,20.730690,-103.367280,,,,,,,,,,
mxa_T07_STP_17,Salvador Gonzalez,20.734500,-103.361660,,,,,,,,,,
mxa_T07_STP_18,Calle General Salvador Gonzalez,20.732140,-103.362920,,,,,,,,,,
mxa_T07_STP_183,Cantera Blanca,20.744980,-103.351460,,,,,,,,,,
mxa_T07_STP_184,Brillante,20.744670,-103.350170,,,,,,,,,,
mxa_T07_STP_185,Piedra Bola,20.744770,-103.348700,,,,,,,,,,
mxa_T07_STP_187,Calle Abel Salgado Velasco,20.747430,-103.347830,,,,,,,,,,
mxa_T07_STP_188,Calle Abel Salgado Velasco,20.747930,-103.349610,,,,,,,,,,
mxa_T07_STP_19,Avenida Obreros de Cananea,20.730460,-103.364990,,,,,,,,,,
mxa_T07_STP_20,Avenida Manuel M. Dieguez,20.729230,-103.367800,,,,,,,,,,
mxa_T07_STP_21,Avenida Manuel M. Dieguez,20.727840,-103.368050,,,,,,,,,,
mxa_T07_STP_22,Avenida Manuel M. Dieguez,20.725130,-103.368550,,,,,,,,,,
mxa_T07_STP_23,Avenida Manuel M. Dieguez,20.722850,-103.369030,,,,,,,,,,
mxa_T07_STP_24,De Alvarado,20.720670,-103.369420,,,,,,,,,,
mxa_T07_STP_25,José María de Yermo y Parres,20.718310,-103.369900,,,,,,,,,,
mxa_T07_STP_26,Calle Laguna de Alvarado,20.717730,-103.368350,,,,,,,,,,
mxa_T07_STP_27,Avenida Zoquipan,20.716970,-103.365970,,,,,,,,,,
mxa_T07_STP_28,Avenida Zoquipan,20.716780,-103.364280,,,,,,,,,,
mxa_T07_STP_29,Avenida Zoquipan,20.716460,-103.361700,,,,,,,,,,
mxa_T07_STP_30,Lomas Verdes,20.713870,-103.361380,,,,,,,,,,
mxa_T07_STP_31,Avenida Enrique Díaz de León Norte,20.710730,-103.360470,,,,,,,,,,
mxa_T07_STP_32,Mercaderes,20.707140,-103.362750,,,,,,,,,,
mxa_T07_STP_33,Avenida Manuel Ávila Camacho,20.704510,-103.363340,,,,,,,,,,
mxa_T07_STP_34,Avenida Manuel Ávila Camacho,20.702680,-103.360250,,,,,,,,,,
mxa_T07_STP_35,Avenida Enrique Díaz de León Norte,20.698640,-103.357990,,,,,,,,,,
mxa_T07_STP_36,Tepic,20.696120,-103.358240,,,,,,,,,,
mxa_T07_STP_38,Avenida Enrique Díaz de León Norte,20.691030,-103.358840,,,,,,,,,,
mxa_T07_STP_39,Avenida Enrique Díaz de León Norte,20.688640,-103.359050,,,,,,,,,,
mxa_T07_STP_40,Avenida Enrique Díaz de León Norte,20.686390,-103.359150,,,,,,,,,,
mxa_T07_STP_41,Avenida Enrique Díaz de León Norte,20.683070,-103.359250,,,,,,,,,,
mxa_T07_STP_42,Avenida Enrique Díaz de León Norte,20.680200,-103.359360,,,,,,,,,,
mxa_T07_STP_43,Colonia Americana,20.677330,-103.359420,,,,,,,,,,
mxa_T07_STP_45,Colonia Americana,20.671850,-103.359440,,,,,,,,,,
mxa_T07_STP_46,Avenida Enrique Díaz de León Sur,20.669520,-103.359470,,,,,,,,,,
mxa_T07_STP_47,Colonia Americana,20.667100,-103.359560,,,,,,,,,,
mxa_T07_STP_48,Avenida Enrique Díaz de León Sur,20.664750,-103.359640,,,,,,,,,,
mxa_T07_STP_49,Avenida Circunvalación Agustín Yáñez,20.661440,-103.361000,,,,,,,,,,
mxa_T07_STP_50,Avenida Enrique Díaz de León Sur,20.657730,-103.362600,,,,,,,,,,
mxa_T07_STP_51,Calle Ciprés,20.657050,-103.363730,,,,,,,,,,
mxa_T07_STP_52,Calle Fresno,20.655970,-103.366340,,,,,,,,,,
mxa_T07_STP_53,Cedro,20.654910,-103.368890,,,,,,,,,,
mxa_T07_STP_54,Guatemala,20.652520,-103.372740,,,,,,,,,,
mxa_T07_STP_55,Avenida Cruz del Sur,20.651040,-103.373920,,,,,,,,,,
mxa_T07_STP_56,Panamá,20.649210,-103.375900,,,,,,,,,,
mxa_T07_STP_57,Calle Reyes Catolicos,20.647880,-103.377940,,,,,,,,,,
mxa_T07_STP_58,Avenida Cruz del Sur,20.646940,-103.379870,,,,,,,,,,
mxa_T07_STP_64,Avenida Topacio,20.636810,-103.396580,,,,,,,,,,
mxa_T07_STP_79,Calle Independencia,20.602440,-103.406120,,,,,,,,,,
mxa_T07_STP_80,Anillo Periférico Sur Manuel Gómez Morín,20.605140,-103.405870,,,,,,,,,,
mxa_T07_STP_81,Avenida del Deportivo,20.607660,-103.405640,,,,,,,,,,
mxa_T07_STP_82,Av. Cristobal Colón,20.606710,-103.402330,,,,,,,,,,
mxa_T07_STP_84,Calle Comonfort,20.603300,-103.398360,,,,,,,,,,
mxa_T07_STP_88,Arroyo del Real,20.594640,-103.410060,,,,,,,,,,
mxa_T07_STP_90,Calle Bahía de La Concepción,20.594150,-103.415420,,,,,,,,,,
mxa_T07_STP_91,Avenida Bahía de Todos Los Santos,20.594370,-103.417460,,,,,,,,,,
mxa_T07_STP_92,Calle Bahía de Banderas,20.598310,-103.417630,,,,,,,,,,
mxa_T07_STP_93,Avenida Agrícola,20.600150,-103.418580,,,,,,,,,,
mxa_T07_STP_94,Calle Bahía de Pelícanos,20.597070,-103.419070,,,,,,,,,,
mxa_T07_STP_95,Avenida Bahía de Todos Los Santos,20.594520,-103.418970,,,,,,,,,,
mxa_T07_STP_96,Calle Bahía de La Concepción,20.594020,-103.415600,,,,,,,,,,
mxa_T07_STP_97,Avenida Prolongación Colón,20.593050,-103.412710,,,,,,,,,,
mxa_T07_STP_98,Los Cajetes,20.593770,-103.411120,,,,,,,,,,
mxa_T07_STP_99,El Real,20.595810,-103.407750,,,,,,,,,,
mxa_T11B_STP_02,Calle Papel Mate,20.642750,-103.230210,,,,,,,,,,
mxa_T11B_STP_03,Jardines de La Reina,20.644290,-103.229550,,,,,,,,,,
mxa_T11B_STP_04,Jardines de La Reina,20.644070,-103.227400,,,,,,,,,,
mxa_T11B_STP_10,Av. Reforma,20.652110,-103.228390,,,,,,,,,,
mxa_T11B_STP_101,Pleyades,20.643360,-103.411700,,,,,,,,,,
mxa_T11B_STP_102,Estrella Polar,20.641770,-103.414220,,,,,,,,,,
mxa_T11B_STP_103,Amado Nervo,20.641130,-103.415170,,,,,,,,,,
mxa_T11B_STP_104,Volcan Etna,20.639780,-103.417280,,,,,,,,,,
mxa_T11B_STP_106,Volcán Vesubio,20.639770,-103.419490,,,,,,,,,,
mxa_T11B_STP_107,Volcán Ajusco,20.642350,-103.420110,,,,,,,,,,
mxa_T11B_STP_108,Volcán Cofre de Perote,20.644020,-103.420730,,,,,,,,,,
mxa_T11B_STP_109,Av. Moctezuma,20.649710,-103.422280,,,,,,,,,,
mxa_T11B_STP_11,Avenida Juárez,20.652460,-103.231360,,,,,,,,,,
mxa_T11B_STP_110,Avenida Patria,20.651200,-103.422320,,,,,,,,,,
mxa_T11B_STP_116,Avenida Manuel J. Clouthier,20.660600,-103.422280,,,,,,,,,,
mxa_T11B_STP_117,Avenida Patria,20.656650,-103.423270,,,,,,,,,,
mxa_T11B_STP_12,Rancho de La Cruz,20.652570,-103.232480,,,,,,,,,,
mxa_T11B_STP_120,Ciudadela,20.649460,-103.422580,,,,,,,,,,
mxa_T11B_STP_121,Av. El Colli,20.645290,-103.421300,,,,,,,,,,
mxa_T11B_STP_122,Volcán Ajusco,20.642660,-103.420560,,,,,,,,,,
mxa_T11B_STP_123,Av. Mariano Otero,20.638970,-103.419540,,,,,,,,,,
mxa_T11B_STP_125,Estrella Polar,20.641230,-103.414530,,,,,,,,,,
mxa_T11B_STP_126,Pleyades,20.642600,-103.412380,,,,,,,,,,
mxa_T11B_STP_127,Prado de los Cedros,20.644080,-103.410010,,,,,,,,,,
mxa_T11B_STP_132,Ambar,20.650130,-103.399690,,,,,,,,,,
mxa_T11B_STP_135,Av. de las Rosas,20.654760,-103.391640,,,,,,,,,,
mxa_T11B_STP_137,Av. Paseo de la Arboleda,20.657960,-103.386110,,,,,,,,,,
mxa_T11B_STP_139,Calzada Lázaro Cárdenas,20.658320,-103.382420,,,,,,,,,,
mxa_T11B_STP_142,Pelicano,20.655020,-103.373070,,,,,,,,,,
mxa_T11B_STP_143,Eucalipto,20.655770,-103.371770,,,,,,,,,,
mxa_T11B_STP_147,Calle Roble,20.660430,-103.367560,,,,,,,,,,
mxa_T11B_STP_15,Río Seco,20.633390,-103.243930,,,,,,,,,,
mxa_T11B_STP_152,Avenida España,20.659560,-103.353320,,,,,,,,,,
mxa_T11B_STP_159,Calle Los Ángeles,20.663690,-103.346970,,,,,,,,,,
mxa_T11B_STP_16,De la Paz,20.630910,-103.244590,,,,,,,,,,
mxa_T11B_STP_163,Calle Los Ángeles,20.660230,-103.336320,,,,,,,,,,
mxa_T11B_STP_164,Avenida 5 de Febrero,20.658020,-103.334540,,,,,,,,,,
mxa_T11B_STP_165,TLAPALERIA MAGAÑA,20.656380,-103.331110,,,,,,,,,,
mxa_T11B_STP_17,Policia,20.629320,-103.245060,,,,,,,,,,
mxa_T11B_STP_173,Avenida Río Nilo,20.647630,-103.316160,,,,,,,,,,
mxa_T11B_STP_174,Fenix,20.646760,-103.313570,,,,,,,,,,
mxa_T11B_STP_178,Avenida Río Nilo,20.645230,-103.303020,,,,,,,,,,
mxa_T11B_STP_18,Avenida Tonaltecas,20.628250,-103.245420,,,,,,,,,,
mxa_T11B_STP_180,Calle Diego Durán,20.644950,-103.296730,,,,,,,,,,
