trip_id,start_time,end_time,headway_secs,exact_times
T09-B_r2_t2,18:10:00,18:34:00,720,0
T09-B_r2_t2,18:34:00,18:47:00,780,0
T09-B_r2_t2,18:47:00,19:47:00,720,0
T09-B_r2_t2,19:47:00,20:00:00,780,0
T09-B_r2_t2,20:00:00,20:24:00,720,0
T09-B_r2_t2,20:24:00,20:37:00,780,0
T09-B_r2_t2,20:37:00,21:13:00,720,0
T09-O_r1_t1,05:15:00,21:27:00,360,0
T09-O_r1_t2,05:15:00,21:20:00,300,0
T09-O_r2_t1,05:15:00,21:21:00,360,0
T09-O_r2_t2,05:15:00,21:25:00,300,0
T10-C01_r1_t1,05:16:00,05:42:00,780,0
T10-C01_r1_t1,05:42:00,05:52:00,600,0
T10-C01_r1_t1,05:52:00,06:00:00,480,0
T10-C01_r1_t1,06:00:00,06:48:00,360,0
T10-C01_r1_t1,06:48:00,06:50:00,120,0
T10-C01_r1_t1,06:50:00,06:54:00,240,0
T10-C01_r1_t1,06:54:00,07:12:00,360,0
T10-C01_r1_t1,07:12:00,07:17:00,300,0
T10-C01_r1_t1,07:17:00,07:25:00,480,0
T10-C01_r1_t1,07:25:00,07:34:00,540,0
T10-C01_r1_t1,07:34:00,07:38:00,240,0
T10-C01_r1_t1,07:38:00,07:48:00,300,0
T10-C01_r1_t1,07:48:00,07:56:00,480,0
T10-C01_r1_t1,07:56:00,08:44:00,360,0
T10-C01_r1_t1,08:44:00,08:46:00,120,0
T10-C01_r1_t1,08:46:00,08:50:00,240,0
T10-C01_r1_t1,08:50:00,09:08:00,360,0
T10-C01_r1_t1,09:08:00,09:13:00,300,0
T10-C01_r1_t1,09:13:00,09:21:00,480,0
T10-C01_r1_t1,09:21:00,09:30:00,540,0
T10-C01_r1_t1,09:30:00,09:34:00,240,0
T10-C01_r1_t1,09:34:00,09:44:00,300,0
T10-C01_r1_t1,09:44:00,09:52:00,480,0
T10-C01_r1_t1,09:52:00,10:40:00,360,0
T10-C01_r1_t1,10:40:00,10:42:00,120,0
T10-C01_r1_t1,10:42:00,10:46:00,240,0
T10-C01_r1_t1,10:46:00,11:04:00,360,0
T10-C01_r1_t1,11:04:00,11:09:00,300,0
T10-C01_r1_t1,11:09:00,11:17:00,480,0
T10-C01_r1_t1,11:17:00,11:26:00,540,0
T10-C01_r1_t1,11:26:00,11:30:00,240,0
T10-C01_r1_t1,11:30:00,11:40:00,300,0
T10-C01_r1_t1,11:40:00,11:48:00,480,0
T10-C01_r1_t1,11:48:00,12:36:00,360,0
T10-C01_r1_t1,12:36:00,12:38:00,120,0
T10-C01_r1_t1,12:38:00,12:42:00,240,0
T10-C01_r1_t1,12:42:00,13:00:00,360,0
T10-C01_r1_t1,13:00:00,13:05:00,300,0
T10-C01_r1_t1,13:05:00,13:13:00,480,0
T10-C01_r1_t1,13:13:00,13:22:00,540,0
T10-C01_r1_t1,13:22:00,13:26:00,240,0
T10-C01_r1_t1,13:26:00,13:36:00,300,0
T10-C01_r1_t1,13:36:00,13:44:00,480,0
T10-C01_r1_t1,13:44:00,14:32:00,360,0
T10-C01_r1_t1,14:32:00,14:34:00,120,0
T10-C01_r1_t1,14:34:00,14:38:00,240,0
T10-C01_r1_t1,14:38:00,14:56:00,360,0
T10-C01_r1_t1,14:56:00,15:01:00,300,0
T10-C01_r1_t1,15:01:00,15:09:00,480,0
T10-C01_r1_t1,15:09:00,15:18:00,540,0
T10-C01_r1_t1,15:18:00,15:22:00,240,0
T10-C01_r1_t1,15:22:00,15:32:00,300,0
T10-C01_r1_t1,15:32:00,15:40:00,480,0
T10-C01_r1_t1,15:40:00,16:28:00,360,0
T10-C01_r1_t1,16:28:00,16:30:00,120,0
T10-C01_r1_t1,16:30:00,16:34:00,240,0
T10-C01_r1_t1,16:34:00,16:52:00,360,0
T10-C01_r1_t1,16:52:00,16:57:00,300,0
T10-C01_r1_t1,16:57:00,17:05:00,480,0
T10-C01_r1_t1,17:05:00,17:14:00,540,0
T10-C01_r1_t1,17:14:00,17:18:00,240,0
T10-C01_r1_t1,17:18:00,17:28:00,300,0
T10-C01_r1_t1,17:28:00,17:36:00,480,0
T10-C01_r1_t1,17:36:00,18:24:00,360,0
T10-C01_r1_t1,18:24:00,18:26:00,120,0
T10-C01_r1_t1,18:26:00,18:30:00,240,0
T10-C01_r1_t1,18:30:00,18:48:00,360,0
T10-C01_r1_t1,18:48:00,18:53:00,300,0
T10-C01_r1_t1,18:53:00,19:01:00,480,0
T10-C01_r1_t1,19:01:00,19:10:00,540,0
T10-C01_r1_t1,19:10:00,19:14:00,240,0
T10-C01_r1_t1,19:14:00,19:24:00,300,0
T10-C01_r1_t1,19:24:00,19:32:00,480,0
T10-C01_r1_t1,19:32:00,20:20:00,360,0
T10-C01_r1_t1,20:20:00,20:22:00,120,0
T10-C01_r1_t1,20:22:00,20:26:00,240,0
T10-C01_r1_t1,20:26:00,20:44:00,360,0
T10-C01_r1_t1,20:44:00,20:49:00,300,0
T10-C01_r1_t1,20:49:00,20:57:00,480,0
T10-C01_r1_t1,20:57:00,21:06:00,540,0
T10-C01_r1_t1,21:06:00,21:10:00,240,0
T10-C01_r1_t1,21:10:00,21:20:00,300,0
T10-C01_r1_t1,21:20:00,21:28:00,480,0
T10-C01_r1_t1,21:28:00,22:16:00,360,0
T10-C01_r1_t1,22:16:00,22:18:00,120,0
T10-C01_r1_t1,22:18:00,22:22:00,240,0
T10-C01_r1_t1,22:22:00,22:40:00,360,0
T10-C01_r1_t1,22:40:00,22:45:00,300,0
T10-C01_r1_t1,22:45:00,22:53:00,480,0
T10-C01_r1_t1,22:53:00,23:02:00,540,0
T10-C01_r1_t1,23:02:00,23:06:00,240,0
T10-C01_r1_t1,23:06:00,23:16:00,300,0
T10-C01_r1_t2,05:00:00,20:41:00,180,0
T10-C01_r1_t2,20:41:00,21:09:00,420,0
T10-C01_r2_t1,05:52:00,06:00:00,240,0
T10-C01_r2_t1,06:00:00,06:08:00,480,0
T10-C01_r2_t1,06:08:00,06:14:00,360,0
T10-C01_r2_t1,06:14:00,06:40:00,780,0
T10-C01_r2_t1,06:40:00,06:50:00,600,0
T10-C01_r2_t1,06:50:00,06:58:00,480,0
T10-C01_r2_t1,06:58:00,07:46:00,360,0
T10-C01_r2_t1,07:46:00,07:48:00,120,0
T10-C01_r2_t1,07:48:00,07:52:00,240,0
T10-C01_r2_t1,07:52:00,08:10:00,360,0
T10-C01_r2_t1,08:10:00,08:15:00,300,0
T10-C01_r2_t1,08:15:00,08:23:00,480,0
T10-C01_r2_t1,08:23:00,08:32:00,540,0
T10-C01_r2_t1,08:32:00,08:36:00,240,0
T10-C01_r2_t1,08:36:00,08:46:00,300,0
T10-C01_r2_t1,08:46:00,08:54:00,480,0
T10-C01_r2_t1,08:54:00,09:42:00,360,0
T10-C01_r2_t1,09:42:00,09:44:00,120,0
T10-C01_r2_t1,09:44:00,09:48:00,240,0
T10-C01_r2_t1,09:48:00,10:06:00,360,0
T10-C01_r2_t1,10:06:00,10:11:00,300,0
T10-C01_r2_t1,10:11:00,10:19:00,480,0
T10-C01_r2_t1,10:19:00,10:28:00,540,0
T10-C01_r2_t1,10:28:00,10:32:00,240,0
T10-C01_r2_t1,10:32:00,10:42:00,300,0
T10-C01_r2_t1,10:42:00,10:50:00,480,0
T10-C01_r2_t1,10:50:00,11:38:00,360,0
T10-C01_r2_t1,11:38:00,11:40:00,120,0
T10-C01_r2_t1,11:40:00,11:44:00,240,0
T10-C01_r2_t1,11:44:00,12:02:00,360,0
T10-C01_r2_t1,12:02:00,12:07:00,300,0
T10-C01_r2_t1,12:07:00,12:15:00,480,0
T10-C01_r2_t1,12:15:00,12:24:00,540,0
T10-C01_r2_t1,12:24:00,12:28:00,240,0
T10-C01_r2_t1,12:28:00,12:38:00,300,0
T10-C01_r2_t1,12:38:00,12:46:00,480,0
T10-C01_r2_t1,12:46:00,13:34:00,360,0
T10-C01_r2_t1,13:34:00,13:36:00,120,0
T10-C01_r2_t1,13:36:00,13:40:00,240,0
T10-C01_r2_t1,13:40:00,13:58:00,360,0
T10-C01_r2_t1,13:58:00,14:03:00,300,0
T10-C01_r2_t1,14:03:00,14:11:00,480,0
T10-C01_r2_t1,14:11:00,14:20:00,540,0
T10-C01_r2_t1,14:20:00,14:24:00,240,0
T10-C01_r2_t1,14:24:00,14:34:00,300,0
T10-C01_r2_t1,14:34:00,14:42:00,480,0
T10-C01_r2_t1,14:42:00,15:30:00,360,0
T10-C01_r2_t1,15:30:00,15:32:00,120,0
T10-C01_r2_t1,15:32:00,15:36:00,240,0
T10-C01_r2_t1,15:36:00,15:54:00,360,0
T10-C01_r2_t1,15:54:00,15:59:00,300,0
T10-C01_r2_t1,15:59:00,16:07:00,480,0
T10-C01_r2_t1,16:07:00,16:16:00,540,0
T10-C01_r2_t1,16:16:00,16:20:00,240,0
T10-C01_r2_t1,16:20:00,16:30:00,300,0
T10-C01_r2_t1,16:30:00,16:38:00,480,0
T10-C01_r2_t1,16:38:00,17:26:00,360,0
T10-C01_r2_t1,17:26:00,17:28:00,120,0
T10-C01_r2_t1,17:28:00,17:32:00,240,0
T10-C01_r2_t1,17:32:00,17:50:00,360,0
T10-C01_r2_t1,17:50:00,17:55:00,300,0
T10-C01_r2_t1,17:55:00,18:03:00,480,0
T10-C01_r2_t1,18:03:00,18:12:00,540,0
T10-C01_r2_t1,18:12:00,18:16:00,240,0
T10-C01_r2_t1,18:16:00,18:26:00,300,0
T10-C01_r2_t1,18:26:00,18:34:00,480,0
T10-C01_r2_t1,18:34:00,19:22:00,360,0
T10-C01_r2_t1,19:22:00,19:24:00,120,0
T10-C01_r2_t1,19:24:00,19:28:00,240,0
T10-C01_r2_t1,19:28:00,19:46:00,360,0
T10-C01_r2_t1,19:46:00,19:51:00,300,0
T10-C01_r2_t1,19:51:00,19:59:00,480,0
T10-C01_r2_t1,19:59:00,20:08:00,540,0
T10-C01_r2_t1,20:08:00,20:12:00,240,0
T10-C01_r2_t1,20:12:00,20:22:00,300,0
T10-C01_r2_t1,20:22:00,20:30:00,480,0
T10-C01_r2_t1,20:30:00,21:18:00,360,0
T10-C01_r2_t1,21:18:00,21:20:00,120,0
T10-C01_r2_t1,21:20:00,21:24:00,240,0
T10-C01_r2_t1,21:24:00,21:42:00,360,0
T10-C01_r2_t1,21:42:00,21:47:00,300,0
T10-C01_r2_t1,21:47:00,21:55:00,480,0
T10-C01_r2_t1,21:55:00,22:04:00,540,0
T10-C01_r2_t1,22:04:00,22:08:00,240,0
T10-C01_r2_t1,22:08:00,22:18:00,300,0
T10-C01_r2_t2,05:37:00,05:46:00,180,0
T10-C01_r2_t2,05:46:00,05:52:00,360,0
T10-C01_r2_t2,05:52:00,06:01:00,540,0
T10-C01_r2_t2,06:01:00,21:45:00,180,0
T10-C01_r2_t2,21:45:00,22:13:00,420,0
T10-C02_r1_t1,05:16:00,05:42:00,780,0
T10-C02_r1_t1,05:42:00,05:52:00,600,0
T10-C02_r1_t1,05:52:00,06:00:00,480,0
T10-C02_r1_t1,06:00:00,06:48:00,360,0
T10-C02_r1_t1,06:48:00,06:50:00,120,0
T10-C02_r1_t1,06:50:00,06:54:00,240,0
T10-C02_r1_t1,06:54:00,07:12:00,360,0
T10-C02_r1_t1,07:12:00,07:17:00,300,0
T10-C02_r1_t1,07:17:00,07:25:00,480,0
T10-C02_r1_t1,07:25:00,07:34:00,540,0
T10-C02_r1_t1,07:34:00,07:38:00,240,0
T10-C02_r1_t1,07:38:00,07:48:00,300,0
T10-C02_r1_t1,07:48:00,07:56:00,480,0
T10-C02_r1_t1,07:56:00,08:44:00,360,0
T10-C02_r1_t1,08:44:00,08:46:00,120,0
T10-C02_r1_t1,08:46:00,08:50:00,240,0
T10-C02_r1_t1,08:50:00,09:08:00,360,0
T10-C02_r1_t1,09:08:00,09:13:00,300,0
T10-C02_r1_t1,09:13:00,09:21:00,480,0
T10-C02_r1_t1,09:21:00,09:30:00,540,0
T10-C02_r1_t1,09:30:00,09:34:00,240,0
T10-C02_r1_t1,09:34:00,09:44:00,300,0
T10-C02_r1_t1,09:44:00,09:52:00,480,0
T10-C02_r1_t1,09:52:00,10:40:00,360,0
T10-C02_r1_t1,10:40:00,10:42:00,120,0
T10-C02_r1_t1,10:42:00,10:46:00,240,0
T10-C02_r1_t1,10:46:00,11:04:00,360,0
T10-C02_r1_t1,11:04:00,11:09:00,300,0
T10-C02_r1_t1,11:09:00,11:17:00,480,0
T10-C02_r1_t1,11:17:00,11:26:00,540,0
T10-C02_r1_t1,11:26:00,11:30:00,240,0
T10-C02_r1_t1,11:30:00,11:40:00,300,0
T10-C02_r1_t1,11:40:00,11:48:00,480,0
T10-C02_r1_t1,11:48:00,12:36:00,360,0
T10-C02_r1_t1,12:36:00,12:38:00,120,0
T10-C02_r1_t1,12:38:00,12:42:00,240,0
T10-C02_r1_t1,12:42:00,13:00:00,360,0
T10-C02_r1_t1,13:00:00,13:05:00,300,0
T10-C02_r1_t1,13:05:00,13:13:00,480,0
T10-C02_r1_t1,13:13:00,13:22:00,540,0
T10-C02_r1_t1,13:22:00,13:26:00,240,0
T10-C02_r1_t1,13:26:00,13:36:00,300,0
T10-C02_r1_t1,13:36:00,13:44:00,480,0
T10-C02_r1_t1,13:44:00,14:32:00,360,0
T10-C02_r1_t1,14:32:00,14:34:00,120,0
T10-C02_r1_t1,14:34:00,14:38:00,240,0
T10-C02_r1_t1,14:38:00,14:56:00,360,0
T10-C02_r1_t1,14:56:00,15:01:00,300,0
T10-C02_r1_t1,15:01:00,15:09:00,480,0
T10-C02_r1_t1,15:09:00,15:18:00,540,0
T10-C02_r1_t1,15:18:00,15:22:00,240,0
T10-C02_r1_t1,15:22:00,15:32:00,300,0
T10-C02_r1_t1,15:32:00,15:40:00,480,0
T10-C02_r1_t1,15:40:00,16:28:00,360,0
T10-C02_r1_t1,16:28:00,16:30:00,120,0
T10-C02_r1_t1,16:30:00,16:34:00,240,0
T10-C02_r1_t1,16:34:00,16:52:00,360,0
T10-C02_r1_t1,16:52:00,16:57:00,300,0
T10-C02_r1_t1,16:57:00,17:05:00,480,0
T10-C02_r1_t1,17:05:00,17:14:00,540,0
T10-C02_r1_t1,17:14:00,17:18:00,240,0
T10-C02_r1_t1,17:18:00,17:28:00,300,0
T10-C02_r1_t1,17:28:00,17:36:00,480,0
T10-C02_r1_t1,17:36:00,18:24:00,360,0
T10-C02_r1_t1,18:24:00,18:26:00,120,0
T10-C02_r1_t1,18:26:00,18:30:00,240,0
T10-C02_r1_t1,18:30:00,18:48:00,360,0
T10-C02_r1_t1,18:48:00,18:53:00,300,0
T10-C02_r1_t1,18:53:00,19:01:00,480,0
T10-C02_r1_t1,19:01:00,19:10:00,540,0
T10-C02_r1_t1,19:10:00,19:14:00,240,0
T10-C02_r1_t1,19:14:00,19:24:00,300,0
T10-C02_r1_t1,19:24:00,19:32:00,480,0
T10-C02_r1_t1,19:32:00,20:20:00,360,0
T10-C02_r1_t1,20:20:00,20:22:00,120,0
T10-C02_r1_t1,20:22:00,20:26:00,240,0
T10-C02_r1_t1,20:26:00,20:44:00,360,0
T10-C02_r1_t1,20:44:00,20:49:00,300,0
T10-C02_r1_t1,20:49:00,20:57:00,480,0
T10-C02_r1_t1,20:57:00,21:06:00,540,0
T10-C02_r1_t1,21:06:00,21:10:00,240,0
T10-C02_r1_t1,21:10:00,21:20:00,300,0
T10-C02_r1_t1,21:20:00,21:28:00,480,0
T10-C02_r1_t1,21:28:00,22:16:00,360,0
T10-C02_r1_t1,22:16:00,22:18:00,120,0
T10-C02_r1_t1,22:18:00,22:22:00,240,0
T10-C02_r1_t1,22:22:00,22:40:00,360,0
T10-C02_r1_t1,22:40:00,22:45:00,300,0
T10-C02_r1_t1,22:45:00,22:53:00,480,0
T10-C02_r1_t1,22:53:00,23:02:00,540,0
T10-C02_r1_t1,23:02:00,23:06:00,240,0
T10-C02_r1_t1,23:06:00,23:16:00,300,0
T10-C02_r1_t2,05:00:00,20:41:00,180,0
T10-C02_r1_t2,20:41:00,21:09:00,420,0
T10-C02_r2_t1,05:52:00,06:00:00,240,0
T10-C02_r2_t1,06:00:00,06:08:00,480,0
T10-C02_r2_t1,06:08:00,06:14:00,360,0
T10-C02_r2_t1,06:14:00,06:40:00,780,0
T10-C02_r2_t1,06:40:00,06:50:00,600,0
T10-C02_r2_t1,06:50:00,06:58:00,480,0
T10-C02_r2_t1,06:58:00,07:46:00,360,0
T10-C02_r2_t1,07:46:00,07:48:00,120,0
T10-C02_r2_t1,07:48:00,07:52:00,240,0
T10-C02_r2_t1,07:52:00,08:10:00,360,0
T10-C02_r2_t1,08:10:00,08:15:00,300,0
T10-C02_r2_t1,08:15:00,08:23:00,480,0
T10-C02_r2_t1,08:23:00,08:32:00,540,0
T10-C02_r2_t1,08:32:00,08:36:00,240,0
T10-C02_r2_t1,08:36:00,08:46:00,300,0
T10-C02_r2_t1,08:46:00,08:54:00,480,0
T10-C02_r2_t1,08:54:00,09:42:00,360,0
T10-C02_r2_t1,09:42:00,09:44:00,120,0
T10-C02_r2_t1,09:44:00,09:48:00,240,0
T10-C02_r2_t1,09:48:00,10:06:00,360,0
T10-C02_r2_t1,10:06:00,10:11:00,300,0
T10-C02_r2_t1,10:11:00,10:19:00,480,0
T10-C02_r2_t1,10:19:00,10:28:00,540,0
T10-C02_r2_t1,10:28:00,10:32:00,240,0
T10-C02_r2_t1,10:32:00,10:42:00,300,0
T10-C02_r2_t1,10:42:00,10:50:00,480,0
T10-C02_r2_t1,10:50:00,11:38:00,360,0
T10-C02_r2_t1,11:38:00,11:40:00,120,0
T10-C02_r2_t1,11:40:00,11:44:00,240,0
T10-C02_r2_t1,11:44:00,12:02:00,360,0
T10-C02_r2_t1,12:02:00,12:07:00,300,0
T10-C02_r2_t1,12:07:00,12:15:00,480,0
T10-C02_r2_t1,12:15:00,12:24:00,540,0
T10-C02_r2_t1,12:24:00,12:28:00,240,0
T10-C02_r2_t1,12:28:00,12:38:00,300,0
T10-C02_r2_t1,12:38:00,12:46:00,480,0
T10-C02_r2_t1,12:46:00,13:34:00,360,0
T10-C02_r2_t1,13:34:00,13:36:00,120,0
T10-C02_r2_t1,13:36:00,13:40:00,240,0
T10-C02_r2_t1,13:40:00,13:58:00,360,0
T10-C02_r2_t1,13:58:00,14:03:00,300,0
T10-C02_r2_t1,14:03:00,14:11:00,480,0
T10-C02_r2_t1,14:11:00,14:20:00,540,0
T10-C02_r2_t1,14:20:00,14:24:00,240,0
T10-C02_r2_t1,14:24:00,14:34:00,300,0
T10-C02_r2_t1,14:34:00,14:42:00,480,0
T10-C02_r2_t1,14:42:00,15:30:00,360,0
T10-C02_r2_t1,15:30:00,15:32:00,120,0
T10-C02_r2_t1,15:32:00,15:36:00,240,0
T10-C02_r2_t1,15:36:00,15:54:00,360,0
T10-C02_r2_t1,15:54:00,15:59:00,300,0
T10-C02_r2_t1,15:59:00,16:07:00,480,0
T10-C02_r2_t1,16:07:00,16:16:00,540,0
T10-C02_r2_t1,16:16:00,16:20:00,240,0
T10-C02_r2_t1,16:20:00,16:30:00,300,0
T10-C02_r2_t1,16:30:00,16:38:00,480,0
T10-C02_r2_t1,16:38:00,17:26:00,360,0
T10-C02_r2_t1,17:26:00,17:28:00,120,0
T10-C02_r2_t1,17:28:00,17:32:00,240,0
T10-C02_r2_t1,17:32:00,17:50:00,360,0
T10-C02_r2_t1,17:50:00,17:55:00,300,0
T10-C02_r2_t1,17:55:00,18:03:00,480,0
T10-C02_r2_t1,18:03:00,18:12:00,540,0
T10-C02_r2_t1,18:12:00,18:16:00,240,0
T10-C02_r2_t1,18:16:00,18:26:00,300,0
T10-C02_r2_t1,18:26:00,18:34:00,480,0
T10-C02_r2_t1,18:34:00,19:22:00,360,0
T10-C02_r2_t1,19:22:00,19:24:00,120,0
T10-C02_r2_t1,19:24:00,19:28:00,240,0
T10-C02_r2_t1,19:28:00,19:46:00,360,0
T10-C02_r2_t1,19:46:00,19:51:00,300,0
T10-C02_r2_t1,19:51:00,19:59:00,480,0
T10-C02_r2_t1,19:59:00,20:08:00,540,0
T10-C02_r2_t1,20:08:00,20:12:00,240,0
T10-C02_r2_t1,20:12:00,20:22:00,300,0
T10-C02_r2_t1,20:22:00,20:30:00,480,0
T10-C02_r2_t1,20:30:00,21:18:00,360,0
T10-C02_r2_t1,21:18:00,21:20:00,120,0
T10-C02_r2_t1,21:20:00,21:24:00,240,0
T10-C02_r2_t1,21:24:00,21:42:00,360,0
T10-C02_r2_t1,21:42:00,21:47:00,300,0
T10-C02_r2_t1,21:47:00,21:55:00,480,0
T10-C02_r2_t1,21:55:00,22:04:00,540,0
T10-C02_r2_t1,22:04:00,22:08:00,240,0
T10-C02_r2_t1,22:08:00,22:18:00,300,0
T10-C02_r2_t2,05:37:00,05:46:00,180,0
T10-C02_r2_t2,05:46:00,05:52:00,360,0
T10-C02_r2_t2,05:52:00,06:01:00,540,0
T10-C02_r2_t2,06:01:00,21:45:00,180,0
T10-C02_r2_t2,21:45:00,22:13:00,420,0
T10-C03_r1_t1,05:30:00,22:15:00,900,0
T10-C03_r1_t2,05:30:00,21:18:00,720,0
T10-C03_r2_t1,06:09:00,21:24:00,900,0
T10-C03_r2_t2,06:13:00,22:01:00,720,0
T10_r1_t1,05:16:00,05:42:00,780,0
T10_r1_t1,05:42:00,05:52:00,600,0
T10_r1_t1,05:52:00,06:00:00,480,0
T10_r1_t1,06:00:00,06:48:00,360,0
T10_r1_t1,06:48:00,06:50:00,120,0
T10_r1_t1,06:50:00,06:54:00,240,0
T10_r1_t1,06:54:00,07:12:00,360,0
T10_r1_t1,07:12:00,07:17:00,300,0
T10_r1_t1,07:17:00,07:25:00,480,0
T10_r1_t1,07:25:00,07:34:00,540,0
T10_r1_t1,07:34:00,07:38:00,240,0
T10_r1_t1,07:38:00,07:48:00,300,0
T10_r1_t1,07:48:00,07:56:00,480,0
T10_r1_t1,07:56:00,08:44:00,360,0
T10_r1_t1,08:44:00,08:46:00,120,0
T10_r1_t1,08:46:00,08:50:00,240,0
T10_r1_t1,08:50:00,09:08:00,360,0
T10_r1_t1,09:08:00,09:13:00,300,0
T10_r1_t1,09:13:00,09:21:00,480,0
T10_r1_t1,09:21:00,09:30:00,540,0
T10_r1_t1,09:30:00,09:34:00,240,0
T10_r1_t1,09:34:00,09:44:00,300,0
T10_r1_t1,09:44:00,09:52:00,480,0
T10_r1_t1,09:52:00,10:40:00,360,0
T10_r1_t1,10:40:00,10:42:00,120,0
T10_r1_t1,10:42:00,10:46:00,240,0
T10_r1_t1,10:46:00,11:04:00,360,0
T10_r1_t1,11:04:00,11:09:00,300,0
T10_r1_t1,11:09:00,11:17:00,480,0
T10_r1_t1,11:17:00,11:26:00,360,0
T10_r1_t1,11:26:00,11:30:00,240,0
T10_r1_t1,11:30:00,11:40:00,300,0
T10_r1_t1,11:40:00,11:48:00,480,0
T10_r1_t1,11:48:00,12:36:00,360,0
T10_r1_t1,12:36:00,12:38:00,120,0
T10_r1_t1,12:38:00,12:42:00,240,0
T10_r1_t1,12:42:00,13:00:00,360,0
T10_r1_t1,13:00:00,13:05:00,300,0
T10_r1_t1,13:05:00,13:13:00,480,0
T10_r1_t1,13:13:00,13:22:00,540,0
T10_r1_t1,13:22:00,13:26:00,240,0
T10_r1_t1,13:26:00,13:36:00,300,0
T10_r1_t1,13:36:00,13:44:00,480,0
T10_r1_t1,13:44:00,14:32:00,360,0
T10_r1_t1,14:32:00,14:34:00,120,0
T10_r1_t1,14:34:00,14:38:00,240,0
T10_r1_t1,14:38:00,14:56:00,360,0
T10_r1_t1,14:56:00,15:01:00,300,0
T10_r1_t1,15:01:00,15:09:00,480,0
T10_r1_t1,15:09:00,15:18:00,540,0
T10_r1_t1,15:18:00,15:22:00,240,0
T10_r1_t1,15:22:00,15:32:00,300,0
T10_r1_t1,15:32:00,15:40:00,480,0
T10_r1_t1,15:40:00,16:28:00,360,0
T10_r1_t1,16:28:00,16:30:00,120,0
T10_r1_t1,16:30:00,16:34:00,240,0
T10_r1_t1,16:34:00,16:52:00,360,0
T10_r1_t1,16:52:00,16:57:00,300,0
T10_r1_t1,16:57:00,17:05:00,480,0
T10_r1_t1,17:05:00,17:14:00,540,0
T10_r1_t1,17:14:00,17:18:00,240,0
T10_r1_t1,17:18:00,17:28:00,300,0
T10_r1_t1,17:28:00,17:36:00,480,0
T10_r1_t1,17:36:00,18:24:00,360,0
T10_r1_t1,18:24:00,18:26:00,120,0
T10_r1_t1,18:26:00,18:30:00,240,0
T10_r1_t1,18:30:00,18:48:00,360,0
T10_r1_t1,18:48:00,18:53:00,300,0
T10_r1_t1,18:53:00,19:01:00,480,0
T10_r1_t1,19:01:00,19:10:00,540,0
T10_r1_t1,19:10:00,19:14:00,240,0
T10_r1_t1,19:14:00,19:24:00,300,0
T10_r1_t1,19:24:00,19:32:00,480,0
T10_r1_t1,19:32:00,20:20:00,360,0
T10_r1_t1,20:20:00,20:22:00,120,0
T10_r1_t1,20:22:00,20:26:00,240,0
T10_r1_t1,20:26:00,20:44:00,360,0
T10_r1_t1,20:44:00,20:49:00,300,0
T10_r1_t1,20:49:00,20:57:00,480,0
T10_r1_t1,20:57:00,21:06:00,540,0
T10_r1_t1,21:06:00,21:10:00,240,0
T10_r1_t1,21:10:00,21:20:00,300,0
T10_r1_t1,21:20:00,21:28:00,480,0
T10_r1_t1,21:28:00,22:16:00,360,0
T10_r1_t1,22:16:00,22:18:00,120,0
T10_r1_t1,22:18:00,22:22:00,240,0
T10_r1_t1,22:22:00,22:40:00,360,0
T10_r1_t1,22:40:00,22:45:00,300,0
T10_r1_t1,22:45:00,22:53:00,480,0
T10_r1_t1,22:53:00,23:02:00,540,0
T10_r1_t1,23:02:00,23:06:00,240,0
T10_r1_t1,23:06:00,23:16:00,300,0
T10_r1_t2,05:00:00,20:41:00,180,0
T10_r1_t2,20:41:00,21:09:00,420,0
T10_r2_t1,05:52:00,06:00:00,240,0
T10_r2_t1,06:00:00,06:08:00,480,0
T10_r2_t1,06:08:00,06:14:00,360,0
T10_r2_t1,06:14:00,06:40:00,780,0
T10_r2_t1,06:40:00,06:50:00,600,0
T10_r2_t1,06:50:00,06:58:00,480,0
T10_r2_t1,06:58:00,07:46:00,360,0
T10_r2_t1,07:46:00,07:48:00,120,0
T10_r2_t1,07:48:00,07:52:00,240,0
T10_r2_t1,07:52:00,08:10:00,360,0
T10_r2_t1,08:10:00,08:15:00,300,0
T10_r2_t1,08:15:00,08:23:00,480,0
T10_r2_t1,08:23:00,08:32:00,540,0
T10_r2_t1,08:32:00,08:36:00,240,0
T10_r2_t1,08:36:00,08:46:00,300,0
T10_r2_t1,08:46:00,08:54:00,480,0
T10_r2_t1,08:54:00,09:42:00,360,0
T10_r2_t1,09:42:00,09:44:00,120,0
T10_r2_t1,09:44:00,09:48:00,240,0
T10_r2_t1,09:48:00,10:06:00,360,0
T10_r2_t1,10:06:00,10:11:00,300,0
T10_r2_t1,10:11:00,10:19:00,480,0
T10_r2_t1,10:19:00,10:28:00,540,0
T10_r2_t1,10:28:00,10:32:00,240,0
T10_r2_t1,10:32:00,10:42:00,300,0
T10_r2_t1,10:42:00,10:50:00,480,0
T10_r2_t1,10:50:00,11:38:00,360,0
T10_r2_t1,11:38:00,11:40:00,120,0
T10_r2_t1,11:40:00,11:44:00,240,0
T10_r2_t1,11:44:00,12:02:00,360,0
T10_r2_t1,12:02:00,12:07:00,300,0
T10_r2_t1,12:07:00,12:15:00,480,0
T10_r2_t1,12:15:00,12:24:00,360,0
T10_r2_t1,12:24:00,12:28:00,240,0
T10_r2_t1,12:28:00,12:38:00,300,0
T10_r2_t1,12:38:00,12:46:00,480,0
