trip_id,stop_id,stop_sequence,arrival_time,departure_time,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,timepoint
C116-B_route_2_0000001_19800,mxc_C116A_STP_58,12268,05:30:00,05:30:00,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_59,12269,05:31:08,05:31:08,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_60,12270,05:32:04,05:32:04,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_63,12273,05:34:08,05:34:08,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_64,12274,05:34:54,05:34:54,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_66,12276,05:39:34,05:39:34,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_69,12279,05:45:28,05:45:28,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_70,12280,05:46:24,05:46:24,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_71,12281,05:47:48,05:47:48,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_72,12282,05:49:12,05:49:12,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_73,12283,05:50:22,05:50:22,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_74,12284,05:51:27,05:51:27,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_75,12285,05:53:22,05:53:22,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_76,12286,05:55:04,05:55:04,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_77,12287,05:59:44,05:59:44,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_78,12288,06:01:11,06:01:11,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_79,12289,06:02:30,06:02:30,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_80,12290,06:04:22,06:04:22,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_81,12291,06:05:31,06:05:31,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_82,12292,06:06:43,06:06:43,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_83,12293,06:07:38,06:07:38,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_84,12294,06:08:40,06:08:40,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_85,12295,06:11:08,06:11:08,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_86,12296,06:16:18,06:16:18,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_87,12297,06:18:51,06:18:51,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_88,12298,06:20:14,06:20:14,,,,,,
C116-B_route_2_0000001_19800,mxc_C116A_STP_89,12299,06:21:11,06:21:11,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_100,12313,06:33:36,06:33:36,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_107,12320,06:42:12,06:42:12,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_108,12321,06:43:28,06:43:28,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_109,12322,06:44:12,06:44:12,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_110,12323,06:45:03,06:45:03,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_111,12324,06:45:55,06:45:55,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_112,12325,06:46:42,06:46:42,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_113,12326,06:47:29,06:47:29,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_114,12327,06:48:21,06:48:21,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_115,12328,06:49:08,06:49:08,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_116,12329,06:49:55,06:49:55,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_117,12330,06:50:42,06:50:42,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_87,12300,06:22:14,06:22:14,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_88,12301,06:23:12,06:23:12,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_89,12302,06:24:08,06:24:08,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_90,12303,06:24:56,06:24:56,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_91,12304,06:25:43,06:25:43,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_92,12305,06:26:34,06:26:34,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_93,12306,06:27:25,06:27:25,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_94,12307,06:28:11,06:28:11,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_95,12308,06:29:02,06:29:02,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_96,12309,06:29:52,06:29:52,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_97,12310,06:30:42,06:30:42,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_98,12311,06:31:41,06:31:41,,,,,,
C116-B_route_2_0000001_19800,mxc_C116B_STP_99,12312,06:32:27,06:32:27,,,,,,
C116-B_trip_1,mxb_A09_STOP_10,12265,06:52:44,06:52:44,,,,,,
C116-B_trip_1,mxb_A09_STOP_13,12266,06:56:29,06:56:29,,,,,,
C116-B_trip_1,mxb_A09_STOP_7,12264,06:49:06,06:49:06,,,,,,
C116-B_trip_1,mxc_C03_STP_114,12267,07:01:27,07:01:27,,,,,,
C116-B_trip_1,mxc_C116A_STP_12,12221,05:46:04,05:46:04,,,,,,
C116-B_trip_1,mxc_C116A_STP_13,12222,05:49:19,05:49:19,,,,,,
C116-B_trip_1,mxc_C116A_STP_26,12237,06:02:56,06:02:56,,,,,,
C116-B_trip_1,mxc_C116A_STP_27,12238,06:03:57,06:03:57,,,,,,
C116-B_trip_1,mxc_C116A_STP_28,12239,06:05:48,06:05:48,,,,,,
C116-B_trip_1,mxc_C116A_STP_29,12240,06:08:51,06:08:51,,,,,,
C116-B_trip_1,mxc_C116A_STP_30,12241,06:13:01,06:13:01,,,,,,
C116-B_trip_1,mxc_C116A_STP_31,12242,06:14:33,06:14:33,,,,,,
C116-B_trip_1,mxc_C116A_STP_32,12243,06:15:53,06:15:53,,,,,,
C116-B_trip_1,mxc_C116A_STP_33,12244,06:16:54,06:16:54,,,,,,
C116-B_trip_1,mxc_C116A_STP_34,12245,06:18:27,06:18:27,,,,,,
C116-B_trip_1,mxc_C116A_STP_35,12246,06:19:48,06:19:48,,,,,,
C116-B_trip_1,mxc_C116A_STP_36,12247,06:21:16,06:21:16,,,,,,
C116-B_trip_1,mxc_C116A_STP_37,12248,06:22:27,06:22:27,,,,,,
C116-B_trip_1,mxc_C116A_STP_38,12249,06:24:18,06:24:18,,,,,,
C116-B_trip_1,mxc_C116A_STP_39,12250,06:26:05,06:26:05,,,,,,
C116-B_trip_1,mxc_C116A_STP_40,12252,06:27:24,06:27:24,,,,,,
C116-B_trip_1,mxc_C116A_STP_42,12253,06:28:42,06:28:42,,,,,,
C116-B_trip_1,mxc_C116A_STP_43,12254,06:30:27,06:30:27,,,,,,
C116-B_trip_1,mxc_C116A_STP_45,12256,06:31:50,06:31:50,,,,,,
C116-B_trip_1,mxc_C116A_STP_46,12257,06:34:17,06:34:17,,,,,,
C116-B_trip_1,mxc_C116A_STP_47,12258,06:37:00,06:37:00,,,,,,
C116-B_trip_1,mxc_C116A_STP_49,12260,06:40:14,06:40:14,,,,,,
C116-B_trip_1,mxc_C116A_STP_50,12261,06:42:34,06:42:34,,,,,,
C116-B_trip_1,mxc_C116A_STP_51,12262,06:43:52,06:43:52,,,,,,
C116-B_trip_1,mxc_C116A_STP_52,12263,06:46:01,06:46:01,,,,,,
C116-B_trip_1,mxc_C116B_STP_01,12214,05:37:00,05:37:00,,,,,,
C116-B_trip_1,mxc_C116B_STP_02,12215,05:37:51,05:37:51,,,,,,
C116-B_trip_1,mxc_C116B_STP_03,12216,05:38:44,05:38:44,,,,,,
C116-B_trip_1,mxc_C116B_STP_04,12217,05:39:46,05:39:46,,,,,,
C116-B_trip_1,mxc_C116B_STP_05,12218,05:40:32,05:40:32,,,,,,
C116-B_trip_1,mxc_C116B_STP_06,12219,05:42:36,05:42:36,,,,,,
C116-B_trip_1,mxc_C116B_STP_07,12220,05:43:47,05:43:47,,,,,,
C116-B_trip_1,mxc_C116B_STP_10,12223,05:50:45,05:50:45,,,,,,
C116-B_trip_1,mxc_C116B_STP_11,12224,05:51:38,05:51:38,,,,,,
C116-B_trip_1,mxc_C116B_STP_12,12225,05:52:31,05:52:31,,,,,,
C116-B_trip_1,mxc_C116B_STP_13,12226,05:53:28,05:53:28,,,,,,
C116-B_trip_1,mxc_C116B_STP_14,12227,05:54:19,05:54:19,,,,,,
C116-B_trip_1,mxc_C116B_STP_15,12228,05:55:07,05:55:07,,,,,,
C116-B_trip_1,mxc_C116B_STP_16,12229,05:55:59,05:55:59,,,,,,
C116-B_trip_1,mxc_C116B_STP_17,12230,05:56:44,05:56:44,,,,,,
C116-B_trip_1,mxc_C116B_STP_18,12231,05:57:30,05:57:30,,,,,,
C116-B_trip_1,mxc_C116B_STP_19,12232,05:58:27,05:58:27,,,,,,
C116-B_trip_1,mxc_C116B_STP_20,12233,05:59:16,05:59:16,,,,,,
C116-B_trip_1,mxc_C116B_STP_21,12234,06:00:05,06:00:05,,,,,,
C116-B_trip_1,mxc_C116B_STP_22,12235,06:00:56,06:00:56,,,,,,
C116-B_trip_1,mxc_C116B_STP_23,12236,06:01:55,06:01:55,,,,,,
C116-B_trip_1,mxc_C116B_STP_46,12259,06:38:27,06:38:27,,,,,,
C116-B_trip_2,mxb_A09_STOP_6,12278,05:42:49,05:42:49,,,,,,
C116-B_trip_2,mxb_A09_STOP_73,12271,05:32:44,05:32:44,,,,,,
C116-B_trip_2,mxb_A09_STOP_74,12272,05:33:31,05:33:31,,,,,,
C116-B_trip_2,mxb_A09_STOP_77,12275,05:38:32,05:38:32,,,,,,
C116-B_trip_2,mxb_A09_STOP_79,12277,05:41:07,05:41:07,,,,,,
C116-B_trip_2,mxc_C116A_STP_101,12314,06:35:04,06:35:04,,,,,,
C116-B_trip_2,mxc_C116A_STP_102,12315,06:36:38,06:36:38,,,,,,
C116-B_trip_2,mxc_C116A_STP_103,12316,06:37:22,06:37:22,,,,,,
C116-B_trip_2,mxc_C116A_STP_104,12317,06:38:57,06:38:57,,,,,,
C116-B_trip_2,mxc_C116A_STP_105,12318,06:40:21,06:40:21,,,,,,
C116-B_trip_2,mxc_C116A_STP_106,12319,06:41:14,06:41:14,,,,,,
C116-B_trip_2,mxc_C116A_STP_58,12268,05:30:00,05:30:00,,,,,,
C116-B_trip_2,mxc_C116A_STP_59,12269,05:31:08,05:31:08,,,,,,
C116-B_trip_2,mxc_C116A_STP_60,12270,05:32:04,05:32:04,,,,,,
C116-B_trip_2,mxc_C116A_STP_63,12273,05:34:08,05:34:08,,,,,,
C116-B_trip_2,mxc_C116A_STP_64,12274,05:34:54,05:34:54,,,,,,
C116-B_trip_2,mxc_C116A_STP_66,12276,05:39:34,05:39:34,,,,,,
C116-B_trip_2,mxc_C116A_STP_69,12279,05:45:28,05:45:28,,,,,,
C116-B_trip_2,mxc_C116A_STP_70,12280,05:46:24,05:46:24,,,,,,
C116-B_trip_2,mxc_C116A_STP_71,12281,05:47:48,05:47:48,,,,,,
C116-B_trip_2,mxc_C116A_STP_72,12282,05:49:12,05:49:12,,,,,,
C116-B_trip_2,mxc_C116A_STP_73,12283,05:50:22,05:50:22,,,,,,
C116-B_trip_2,mxc_C116A_STP_74,12284,05:51:27,05:51:27,,,,,,
C116-B_trip_2,mxc_C116A_STP_75,12285,05:53:22,05:53:22,,,,,,
C116-B_trip_2,mxc_C116A_STP_76,12286,05:55:04,05:55:04,,,,,,
C116-B_trip_2,mxc_C116A_STP_77,12287,05:59:44,05:59:44,,,,,,
C116-B_trip_2,mxc_C116A_STP_78,12288,06:01:11,06:01:11,,,,,,
C116-B_trip_2,mxc_C116A_STP_79,12289,06:02:30,06:02:30,,,,,,
C116-B_trip_2,mxc_C116A_STP_80,12290,06:04:22,06:04:22,,,,,,
C116-B_trip_2,mxc_C116A_STP_81,12291,06:05:31,06:05:31,,,,,,
C116-B_trip_2,mxc_C116A_STP_82,12292,06:06:43,06:06:43,,,,,,
C116-B_trip_2,mxc_C116A_STP_83,12293,06:07:38,06:07:38,,,,,,
C116-B_trip_2,mxc_C116A_STP_84,12294,06:08:40,06:08:40,,,,,,
C116-B_trip_2,mxc_C116A_STP_85,12295,06:11:08,06:11:08,,,,,,
C116-B_trip_2,mxc_C116A_STP_86,12296,06:16:18,06:16:18,,,,,,
C116-B_trip_2,mxc_C116A_STP_87,12297,06:18:51,06:18:51,,,,,,
C116-B_trip_2,mxc_C116A_STP_88,12298,06:20:14,06:20:14,,,,,,
C116-B_trip_2,mxc_C116A_STP_89,12299,06:21:11,06:21:11,,,,,,
C116-B_trip_2,mxc_C116B_STP_100,12313,06:33:36,06:33:36,,,,,,
C116-B_trip_2,mxc_C116B_STP_107,12320,06:42:12,06:42:12,,,,,,
C116-B_trip_2,mxc_C116B_STP_108,12321,06:43:28,06:43:28,,,,,,
C116-B_trip_2,mxc_C116B_STP_109,12322,06:44:12,06:44:12,,,,,,
C116-B_trip_2,mxc_C116B_STP_110,12323,06:45:03,06:45:03,,,,,,
C116-B_trip_2,mxc_C116B_STP_111,12324,06:45:55,06:45:55,,,,,,
C116-B_trip_2,mxc_C116B_STP_112,12325,06:46:42,06:46:42,,,,,,
C116-B_trip_2,mxc_C116B_STP_113,12326,06:47:29,06:47:29,,,,,,
C116-B_trip_2,mxc_C116B_STP_114,12327,06:48:21,06:48:21,,,,,,
C116-B_trip_2,mxc_C116B_STP_115,12328,06:49:08,06:49:08,,,,,,
C116-B_trip_2,mxc_C116B_STP_116,12329,06:49:55,06:49:55,,,,,,
C116-B_trip_2,mxc_C116B_STP_117,12330,06:50:42,06:50:42,,,,,,
C116-B_trip_2,mxc_C116B_STP_87,12300,06:22:14,06:22:14,,,,,,
C116-B_trip_2,mxc_C116B_STP_88,12301,06:23:12,06:23:12,,,,,,
C116-B_trip_2,mxc_C116B_STP_89,12302,06:24:08,06:24:08,,,,,,
C116-B_trip_2,mxc_C116B_STP_90,12303,06:24:56,06:24:56,,,,,,
C116-B_trip_2,mxc_C116B_STP_91,12304,06:25:43,06:25:43,,,,,,
C116-B_trip_2,mxc_C116B_STP_92,12305,06:26:34,06:26:34,,,,,,
C116-B_trip_2,mxc_C116B_STP_93,12306,06:27:25,06:27:25,,,,,,
C116-B_trip_2,mxc_C116B_STP_94,12307,06:28:11,06:28:11,,,,,,
C116-B_trip_2,mxc_C116B_STP_95,12308,06:29:02,06:29:02,,,,,,
C116-B_trip_2,mxc_C116B_STP_96,12309,06:29:52,06:29:52,,,,,,
C116-B_trip_2,mxc_C116B_STP_97,12310,06:30:42,06:30:42,,,,,,
C116-B_trip_2,mxc_C116B_STP_98,12311,06:31:41,06:31:41,,,,,,
C116-B_trip_2,mxc_C116B_STP_99,12312,06:32:27,06:32:27,,,,,,
C117_route_1_0000001_16200,mxa_T19C05_STP_92,12381,05:44:05,05:44:05,,,,,,
C117_route_1_0000001_16200,mxa_T19C05_STP_93,12382,05:45:40,05:45:40,,,,,,
C117_route_1_0000001_16200,mxc_C110V1_STP_04,12356,05:09:42,05:09:42,,,,,,
C117_route_1_0000001_16200,mxc_C110V1_STP_05,12357,05:10:36,05:10:36,,,,,,
C117_route_1_0000001_16200,mxc_C110V1_STP_06,12358,05:11:43,05:11:43,,,,,,
C117_route_1_0000001_16200,mxc_C110V1_STP_07,12359,05:12:58,05:12:58,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_01,12331,04:30:00,04:30:00,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_02,12332,04:30:48,04:30:48,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_03,12333,04:31:52,04:31:52,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_04,12334,04:32:46,04:32:46,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_05,12335,04:33:29,04:33:29,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_06,12336,04:34:30,04:34:30,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_07,12337,04:35:30,04:35:30,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_08,12338,04:36:22,04:36:22,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_09,12339,04:37:16,04:37:16,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_10,12340,04:38:09,04:38:09,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_11,12341,04:41:48,04:41:48,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_12,12342,04:42:26,04:42:26,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_13,12343,04:43:23,04:43:23,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_14,12344,04:45:30,04:45:30,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_15,12345,04:48:41,04:48:41,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_16,12346,04:51:09,04:51:09,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_17,12347,04:53:24,04:53:24,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_18,12348,04:54:47,04:54:47,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_19,12349,04:57:11,04:57:11,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_20,12350,05:01:28,05:01:28,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_21,12351,05:02:45,05:02:45,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_22,12352,05:03:26,05:03:26,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_23,12353,05:05:26,05:05:26,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_24,12354,05:07:11,05:07:11,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_25,12355,05:08:27,05:08:27,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_30,12360,05:14:09,05:14:09,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_31,12361,05:15:05,05:15:05,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_32,12362,05:16:28,05:16:28,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_33,12363,05:17:36,05:17:36,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_34,12364,05:18:37,05:18:37,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_35,12365,05:19:44,05:19:44,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_36,12366,05:20:47,05:20:47,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_37,12367,05:22:14,05:22:14,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_38,12368,05:23:20,05:23:20,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_39,12369,05:24:12,05:24:12,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_40,12370,05:25:30,05:25:30,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_41,12371,05:26:27,05:26:27,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_42,12372,05:27:54,05:27:54,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_44,12374,05:30:21,05:30:21,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_45,12375,05:35:51,05:35:51,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_46,12376,05:36:41,05:36:41,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_47,12377,05:38:06,05:38:06,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_50,12380,05:42:25,05:42:25,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_55,12385,05:49:33,05:49:33,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_56,12386,05:50:53,05:50:53,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_57,12387,05:52:12,05:52:12,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_58,12388,05:52:53,05:52:53,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_59,12389,05:54:41,05:54:41,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_60,12390,05:56:03,05:56:03,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_61,12391,05:57:48,05:57:48,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_62,12392,06:00:04,06:00:04,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_63,12393,06:01:12,06:01:12,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_64,12394,06:02:48,06:02:48,,,,,,
C117_route_1_0000001_16200,mxc_C117_STP_65,12395,06:04:15,06:04:15,,,,,,
C117_route_1_0000001_16200,mxc_C43V1_STP_22,12379,05:41:32,05:41:32,,,,,,
C117_route_1_0000001_16200,mxc_C43V1_STP_26,12383,05:47:21,05:47:21,,,,,,
C117_route_1_0000001_16200,mxc_C43V1_STP_27,12384,05:48:20,05:48:20,,,,,,
C117_route_1_0000001_16200,mxc_C43V2_STP_13,12378,05:39:52,05:39:52,,,,,,
C117_route_1_0000001_16200,mxc_C73_STP_87,12373,05:28:59,05:28:59,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_100,12430,07:18:14,07:18:14,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_101,12431,07:19:51,07:19:51,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_102,12432,07:21:03,07:21:03,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_103,12433,07:22:18,07:22:18,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_105,12435,07:24:45,07:24:45,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_106,12436,07:25:37,07:25:37,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_107,12437,07:26:24,07:26:24,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_108,12438,07:27:09,07:27:09,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_109,12439,07:28:06,07:28:06,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_111,12441,07:30:35,07:30:35,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_112,12442,07:31:58,07:31:58,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_113,12443,07:33:03,07:33:03,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_114,12444,07:34:30,07:34:30,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_115,12445,07:36:56,07:36:56,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_116,12446,07:38:17,07:38:17,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_117,12447,07:42:38,07:42:38,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_118,12448,07:44:26,07:44:26,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_119,12449,07:45:21,07:45:21,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_120,12450,07:46:44,07:46:44,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_121,12451,07:49:08,07:49:08,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_122,12452,07:51:06,07:51:06,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_123,12453,07:52:01,07:52:01,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_124,12454,07:55:14,07:55:14,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_125,12455,07:57:10,07:57:10,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_126,12456,07:59:01,07:59:01,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_127,12457,08:02:38,08:02:38,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_128,12458,08:03:33,08:03:33,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_129,12459,08:04:26,08:04:26,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_130,12460,08:05:25,08:05:25,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_131,12461,08:06:21,08:06:21,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_132,12462,08:07:43,08:07:43,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_133,12463,08:09:43,08:09:43,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_134,12464,08:10:46,08:10:46,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_135,12465,08:11:51,08:11:51,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_136,12466,08:12:37,08:12:37,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_67,12397,06:23:56,06:23:56,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_68,12398,06:25:42,06:25:42,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_69,12399,06:27:25,06:27:25,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_70,12400,06:28:33,06:28:33,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_71,12401,06:29:32,06:29:32,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_72,12402,06:31:31,06:31:31,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_73,12403,06:32:35,06:32:35,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_74,12404,06:33:56,06:33:56,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_75,12405,06:35:06,06:35:06,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_76,12406,06:36:57,06:36:57,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_77,12407,06:38:27,06:38:27,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_78,12408,06:39:42,06:39:42,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_87,12417,07:02:42,07:02:42,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_89,12419,07:05:55,07:05:55,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_90,12420,07:06:59,07:06:59,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_91,12421,07:08:20,07:08:20,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_93,12423,07:10:44,07:10:44,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_94,12424,07:11:34,07:11:34,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_95,12425,07:12:32,07:12:32,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_96,12426,07:13:36,07:13:36,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_97,12427,07:14:35,07:14:35,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_98,12428,07:15:46,07:15:46,,,,,,
C117_route_2_0000001_22980,mxc_C117_STP_99,12429,07:16:50,07:16:50,,,,,,
C117_route_2_0000001_22980,mxc_C23_STP_07,12396,06:23:00,06:23:00,,,,,,
C117_route_2_0000001_22980,mxc_C43V1_STP_44,12409,06:40:31,06:40:31,,,,,,
C117_route_2_0000001_22980,mxc_C43V1_STP_45,12410,06:41:56,06:41:56,,,,,,
C117_route_2_0000001_22980,mxc_C43V1_STP_46,12411,06:43:35,06:43:35,,,,,,
C117_route_2_0000001_22980,mxc_C43V1_STP_47,12412,06:44:53,06:44:53,,,,,,
C117_route_2_0000001_22980,mxc_C43V1_STP_48,12413,06:45:47,06:45:47,,,,,,
C117_route_2_0000001_22980,mxc_C43V1_STP_49,12414,06:47:00,06:47:00,,,,,,
C117_route_2_0000001_22980,mxc_C43V1_STP_50,12415,06:52:55,06:52:55,,,,,,
C117_route_2_0000001_22980,mxc_C43V1_STP_68,12422,07:09:59,07:09:59,,,,,,
